"ISIS Calcs (Axelrod with Furnas), begun 12/7/2015",,,,,,,,,,,,,,,,,,,,,,,,
,"Corrected by Zander Furnas, 2/20/16",,,,,,,,,,,,,,,,,,,,,,,
964,1,2,2,1,1,1,1,2,1,1,1,-14200,-600,-2200,-3100,-300,-100,1000,-6000,-1800,-1200,-400,500,FALSE
965,1,2,2,1,1,1,2,1,1,1,1,-58200,-2200,-200,-900,-1300,-2100,-1800,-28000,-1800,-9200,-1200,-9500,FALSE
966,1,2,2,1,1,2,1,1,1,1,1,-17000,-400,-2200,-3100,-500,-500,-3200,-6000,1000,-1200,-400,-500,FALSE
967,1,2,2,1,2,1,1,1,1,1,1,-14800,-100,-2200,-2800,-300,-2400,-200,-6000,200,-1200,-300,500,FALSE
968,1,2,2,2,1,1,1,1,1,1,1,-12600,0,-2100,-2700,-1500,-100,0,-5000,200,-1600,-300,500,FALSE
969,1,1,1,1,1,1,1,1,1,2,2,-24600,400,400,-100,-100,-100,-1200,-11000,-200,-400,-2300,-10000,FALSE
970,1,1,1,1,1,1,1,1,2,1,2,-40200,900,100,-800,-400,0,-1000,-18000,0,-9600,-900,-10500,FALSE
971,1,1,1,1,1,1,1,1,2,2,1,-23200,300,-500,-900,-500,-100,-200,-9000,-200,-9200,-2400,-500,FALSE
972,1,1,1,1,1,1,1,2,1,1,2,-24200,100,500,200,0,0,-200,-12000,-1600,0,-700,-10500,FALSE
973,1,1,1,1,1,1,1,2,1,2,1,-8000,-500,-100,100,-100,-100,600,-3000,-1400,-400,-2600,-500,FALSE
974,1,1,1,1,1,1,1,2,2,1,1,-22400,0,-400,-600,-400,0,800,-10000,-1600,-9600,-600,0,FALSE
975,1,1,1,1,1,1,2,1,1,1,2,-45000,-1500,-1500,-2000,-1000,-2000,-3000,-22000,-2000,-8000,-1500,-500,FALSE
976,1,1,1,1,1,1,2,1,1,2,1,-65600,-2100,-2100,-2100,-1100,-2100,-2200,-31000,-2200,-8400,-1800,-10500,TRUE
977,1,1,1,1,1,1,2,1,2,1,1,-51200,-1600,-2400,-2800,-1400,-2000,-2000,-24000,-2000,-1600,-1400,-10000,FALSE
978,1,1,1,1,1,1,2,2,1,1,1,-59200,-2400,-2000,-1800,-1000,-2000,-1200,-30000,400,-8000,-1200,-10000,FALSE
979,1,1,1,1,1,2,1,1,1,1,2,-23000,300,500,200,-200,-400,-2000,-12000,800,0,-700,-9500,FALSE
980,1,1,1,1,1,2,1,1,1,2,1,-10800,-300,-100,100,-300,-500,-2800,-3000,600,-400,-2600,-1500,FALSE
981,1,1,1,1,1,2,1,1,2,1,1,-25200,200,-400,-600,-600,-400,-3000,-10000,800,-9600,-600,-1000,FALSE
982,1,1,1,1,1,2,1,2,1,1,1,-12400,-600,0,400,-200,-400,-3800,-4000,-2400,0,-400,-1000,FALSE
983,1,1,1,1,1,2,2,1,1,1,1,-62000,-2200,-2000,-1800,-1200,-2400,-1000,-30000,-1200,-8000,-1200,-11000,FALSE
984,1,1,1,1,2,1,1,1,1,1,2,-26000,600,500,-100,0,-2500,-1400,-12000,0,0,-600,-10500,FALSE
985,1,1,1,1,2,1,1,1,1,2,1,-10200,0,-100,-200,-100,-2400,-600,-3000,-200,-400,-2700,-500,FALSE
986,1,1,1,1,2,1,1,1,2,1,1,-24200,500,-400,-900,-400,-2500,-400,-10000,0,-9600,-500,0,FALSE
987,1,1,1,1,2,1,1,2,1,1,1,-8200,-300,0,100,0,-2500,400,-4000,-1600,0,-300,0,FALSE
988,1,1,1,1,2,1,2,1,1,1,1,-61000,-1900,-2000,-2100,-1000,-500,-2400,-30000,-2000,-8000,-1100,-10000,FALSE
989,1,1,1,1,2,2,1,1,1,1,1,-9400,-100,0,100,-200,-2100,-2600,-4000,800,0,-300,-1000,FALSE
990,1,1,1,2,1,1,1,1,1,1,2,-24600,700,400,-200,-1800,0,-1200,-11000,0,-400,-600,-10500,FALSE
991,1,1,1,2,1,1,1,1,1,2,1,-8800,100,-200,-300,-1700,-100,-400,-2000,-200,-800,-2700,-500,FALSE
992,1,1,1,2,1,1,1,1,2,1,1,-21200,600,-500,-1000,-1400,0,-200,-9000,0,-9200,-500,0,FALSE
993,1,1,1,2,1,1,1,2,1,1,1,-6800,-200,-100,0,-1800,0,600,-3000,-1600,-400,-300,0,FALSE
994,1,1,1,2,1,1,2,1,1,1,1,-63600,-1800,-2100,-2200,-800,-2000,-2200,-31000,-2000,-8400,-1100,-10000,FALSE
995,1,1,1,2,1,2,1,1,1,1,1,-8800,0,-100,0,-1600,-400,-2800,-3000,800,-400,-300,-1000,FALSE
996,1,1,1,2,2,1,1,1,1,1,1,-8600,300,-100,-300,-1800,-2500,-600,-3000,0,-400,-200,0,FALSE
997,1,1,2,1,1,1,1,1,1,1,2,-26600,400,600,-2800,-200,-100,-800,-12000,200,-800,-600,-10500,FALSE
998,1,1,2,1,1,1,1,1,1,2,1,-10800,-200,0,-2700,-300,-200,0,-3000,0,-1200,-2700,-500,FALSE
999,1,1,2,1,1,1,1,1,2,1,1,-21600,300,-300,-2000,-600,-100,200,-10000,200,-8800,-500,0,FALSE
1000,1,1,2,1,1,1,1,2,1,1,1,-9600,-500,100,-3000,-200,-100,1000,-4000,-1800,-800,-300,0,FALSE
1001,1,1,2,1,1,1,2,1,1,1,1,-61600,-2100,-1900,-800,-1200,-2100,-1800,-30000,-1800,-8800,-1100,-10000,FALSE
1002,1,1,2,1,1,2,1,1,1,1,1,-12400,-300,100,-3000,-400,-500,-3200,-4000,1000,-800,-300,-1000,FALSE
1003,1,1,2,1,2,1,1,1,1,1,1,-10200,0,100,-2700,-200,-2400,-200,-4000,200,-800,-200,0,FALSE
1004,1,1,2,2,1,1,1,1,1,1,1,-8400,100,0,-2600,-1600,-100,0,-3000,200,-1200,-200,0,FALSE
1005,1,2,1,1,1,1,1,1,1,1,2,-27200,400,-2600,100,-100,0,-1000,-12000,0,-400,-600,-11000,FALSE
1006,1,2,1,1,1,1,1,1,1,2,1,-9400,-200,-2000,0,-200,-100,-200,-3000,-200,-800,-2700,0,FALSE
1007,1,2,1,1,1,1,1,1,2,1,1,-21800,300,-1700,-700,-500,0,0,-10000,0,-9200,-500,500,FALSE
1008,1,2,1,1,1,1,1,2,1,1,1,-7400,-500,-2100,300,-100,0,800,-4000,-1600,-400,-300,500,FALSE
1009,1,2,1,1,1,1,2,1,1,1,1,-60200,-2100,-100,-1900,-1100,-2000,-2000,-30000,-2000,-8400,-1100,-9500,FALSE
1010,1,2,1,1,1,2,1,1,1,1,1,-10200,-300,-2100,300,-300,-400,-3000,-4000,800,-400,-300,-500,FALSE
1011,1,2,1,1,2,1,1,1,1,1,1,-9200,0,-2100,0,-100,-2500,-400,-4000,0,-400,-200,500,FALSE
1012,1,2,1,2,1,1,1,1,1,1,1,-7400,100,-2000,-100,-1700,0,-200,-3000,0,-800,-200,500,FALSE
1013,1,2,2,1,1,1,1,1,1,1,1,-10200,-200,-2200,-2900,-300,-100,200,-4000,200,-1200,-200,500,FALSE
1014,1,1,1,1,1,1,1,1,1,1,2,-21000,500,500,0,0,0,-1000,-10000,0,0,-500,-10500,FALSE
1015,1,1,1,1,1,1,1,1,1,2,1,-5600,-100,-100,-100,-100,-100,-200,-1000,-200,-400,-2800,-500,FALSE
1016,1,1,1,1,1,1,1,1,2,1,1,-19200,400,-400,-800,-400,0,0,-8000,0,-9600,-400,0,FALSE
1017,1,1,1,1,1,1,1,2,1,1,1,-3200,-400,0,200,0,0,800,-2000,-1600,0,-200,0,FALSE
1018,1,1,1,1,1,1,2,1,1,1,1,-64000,-2000,-2000,-2000,-1000,-2000,-2000,-32000,-2000,-8000,-1000,-10000,FALSE
1019,1,1,1,1,1,2,1,1,1,1,1,-6000,-200,0,200,-200,-400,-3000,-2000,800,0,-200,-1000,FALSE
1020,1,1,1,1,2,1,1,1,1,1,1,-5000,100,0,-100,0,-2500,-400,-2000,0,0,-100,0,FALSE
1021,1,1,1,2,1,1,1,1,1,1,1,-3600,200,-100,-200,-1800,0,-200,-1000,0,-400,-100,0,FALSE
1022,1,1,2,1,1,1,1,1,1,1,1,-5600,-100,100,-2800,-200,-100,200,-2000,200,-800,-100,0,FALSE
1023,1,2,1,1,1,1,1,1,1,1,1,-4200,-100,-2100,100,-100,0,0,-2000,0,-400,-100,500,FALSE
1024,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
